VCHTYPE,DATE,VCHSTATUSDATE,NARRATION,ENTEREDBY,CMPGSTIN,VOUCHERTYPENAME,PARTYLEDGERNAME,VOUCHERNUMBER,CMPGSTREGISTRATIONTYPE,CMPGSTSTATE,NUMBERINGSTYLE,VCHSTATUSVOUCHERTYPE,VCHSTATUSTAXUNIT,VCHENTRYMODE,EFFECTIVEDATE,ALTERID,MASTERID,VOUCHERKEY,VOUCHERRETAINKEY,LEDGERNAME,GSTCLASS,AMOUNT,VATEXPAMOUNT,LEDGERNAME,GSTCLASS,AMOUNT,VATEXPAMOUNT
HDFC Receipt,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),ref: 346929024,chelsea,30AAECR9843B1ZN,HDFC Receipt,Santiago Beach Resort (Era) - STAAH,16,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time), 114388, 67643,193355132698680,12073,Santiago Beach Resort (Era) - STAAH, Not Applicable,5900,0,Hdfc Bank, Not Applicable,-5900,0
HDFC Receipt,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),tpt ref: 147518911,chelsea,30AAECR9843B1ZN,HDFC Receipt,Bellflower Alidia Beach Resort - STAAH,17,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time), 114391, 67644,193355132698688,12077,Bellflower Alidia Beach Resort - STAAH, Not Applicable,15045,0,Hdfc Bank, Not Applicable,-15045,0
HDFC Receipt,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),tpt ref: 152900815,chelsea,30AAECR9843B1ZN,HDFC Receipt,Twin Fountain by Baywatch Express -STAAH,18,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time), 114392, 67645,193355132698696,12081,Twin Fountain by Baywatch Express -STAAH, Not Applicable,4720,0,Hdfc Bank, Not Applicable,-4720,0
Hdfc Payment,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),Being balance salary after TDS; fuel re-imbursement paid to Sachin for March 2023; neft ref: N094232400698474,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,13,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time), 114393, 67432,193355132698704,6789,Sachin Patil, Not Applicable,-8980,0,Travelling & Conveyances, Not Applicable,-5000,0
HDFC Receipt,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),tpt ref: 263081128,chelsea,30AAECR9843B1ZN,HDFC Receipt,Hotel Mayura - STAAH,19,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time), 114394, 67646,193355132698712,12085,Hotel Mayura - STAAH, Not Applicable,5400,0,Hdfc Bank, Not Applicable,-5400,0
HDFC Receipt,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),neft ref: BARBP23094451411,chelsea,30AAECR9843B1ZN,HDFC Receipt,Alagoa Beach Resort - STAAH,20,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time), 114395, 67647,193355132698720,12089,Alagoa Beach Resort - STAAH, Not Applicable,3540,0,Hdfc Bank, Not Applicable,-3540,0
HDFC Receipt,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),tpt ref: 269723225 fah,sharmila,30AAECR9843B1ZN,HDFC Receipt,Fahrenheit Hotels and Resorts - STAAH,21,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time), 115004, 67648,193355132698728,12093,Fahrenheit Hotels and Resorts - STAAH, Not Applicable,14500,0,Google Ad Cost, Not Applicable,50000,0
HDFC Receipt,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),neft ref: 861810717,chelsea,30AAECR9843B1ZN,HDFC Receipt,Lario's Beach Holidays - STAAH,22,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time), 114397, 67649,193355132698736,12097,Lario's Beach Holidays - STAAH, Not Applicable,19470,0,Hdfc Bank, Not Applicable,-19470,0
HDFC Receipt,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),ft cr #12240; ads cost,sharmila,30AAECR9843B1ZN,HDFC Receipt,Hdfc Bank,23,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time), 114898, 67650,193355132698744,12101,Google Ad Cost, Not Applicable,25000,0,Face Book Ad Cost, Not Applicable,10000,0
HDFC Receipt,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),ref: 347506144,chelsea,30AAECR9843B1ZN,HDFC Receipt,Mansionhaus - STAAH,24,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time), 114399, 67651,193355132698752,12105,Mansionhaus - STAAH, Not Applicable,5900,0,Hdfc Bank, Not Applicable,-5900,0
Hdfc Payment,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Hdfc Payment,Hdfc Credit Card 6963,14,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Tue Apr 04 2023 05:30:00 GMT+0530 (India Standard Time), 114837, 67875,193355132698760,6793,Google Ad Cost, Not Applicable,-5000,0,Hdfc Credit Card 6963, Not Applicable,5000,0
Sales,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Cesar Vaz,Rub/22-23/DH/008,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time), 113818, 67248,193359427665928,66729,,,0,0,,,0,0
Sales,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Lario's Beach Holidays,Rub/23-24/DH/009,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time), 113827, 67253,193359427665936,66733,,,0,0,,,0,0
Sales,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Pinto Rosario Holdings Private Limited,Rub/23-24/DH/010,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time), 113833, 67257,193359427665944,66737,,,0,0,,,0,0
Sales,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Infiniti Module Pvt Ltd. ( Seo),Rub/23-24/Up/011,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time), 113913, 67262,193359427665952,66741,,,0,0,,,0,0
PNB Receipt,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),being neft done,sharmila,30AAECR9843B1ZN,PNB Receipt,Casa Ibrahim,7,Regular,Goa,Auto Retain,PNB Receipt,Goa Registration,,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time), 113944, 67284,193359427665960,4265,Casa Ibrahim, Not Applicable,12803,0,Punjab National Bank, Not Applicable,-12803,0
HDFC Receipt,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),being UPI done; yellowpages,chelsea,30AAECR9843B1ZN,HDFC Receipt,Lester Melo Events Pvt. Ltd,25,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time), 114401, 67280,193359427665968,12109,Lester Melo Events Pvt. Ltd, Not Applicable,1593,0,Hdfc Bank, Not Applicable,-1593,0
HDFC Receipt,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),UPI ref: 309544646739,chelsea,30AAECR9843B1ZN,HDFC Receipt,Vacation Inn - STAAH,26,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time), 114403, 67653,193359427665976,12113,Vacation Inn - STAAH, Not Applicable,8850,0,Hdfc Bank, Not Applicable,-8850,0
HDFC Receipt,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),cash deposit,chelsea,30AAECR9843B1ZN,HDFC Receipt,Bis-Lin Homestay - STAAH,27,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time), 114405, 67655,193359427665984,12117,Bis-Lin Homestay - STAAH, Not Applicable,10000,0,Hdfc Bank, Not Applicable,-10000,0
HDFC Receipt,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),tpt ref: 200594843,chelsea,30AAECR9843B1ZN,HDFC Receipt,TP Beach Resort (New) - STAAH,28,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time), 114406, 67656,193359427665992,12121,TP Beach Resort (New) - STAAH, Not Applicable,2950,0,Hdfc Bank, Not Applicable,-2950,0
HDFC Receipt,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),neft ref: KKBKH23095911234,chelsea,30AAECR9843B1ZN,HDFC Receipt,Okean De Goa (DeSol) - STAAH,29,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time), 114407, 67657,193359427666000,12125,Okean De Goa (DeSol) - STAAH, Not Applicable,7080,0,De Amour Holiday - STAAH, Not Applicable,7080,0
HDFC Receipt,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),IMPS ref: 309514351766,chelsea,30AAECR9843B1ZN,HDFC Receipt,Coastal Pearl - STAAH,30,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time), 114408, 67658,193359427666008,12129,Coastal Pearl - STAAH, Not Applicable,4130,0,Hdfc Bank, Not Applicable,-4130,0
Hdfc Payment,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),ref: 160000819,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,15,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time), 114409, 67433,193359427666016,6797,Tds Payable, Not Applicable,-53987,0,Hdfc Bank, Not Applicable,53987,0
Hdfc Payment,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),being food bills re-imbursed to Sachin; neft ref: N095232402825660; myles high bakehouse - bill no 241; copperleaf - bill no 155603,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,16,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time), 115035, 67659,193359427666024,6801,Staff Welfare, Not Applicable,-1575,0,Hdfc Bank, Not Applicable,1575,0
HDFC Receipt,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time),chq dep #29174,chelsea,30AAECR9843B1ZN,HDFC Receipt,Rock Valley - STAAH,31,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Wed Apr 05 2023 05:30:00 GMT+0530 (India Standard Time), 114411, 67660,193359427666032,12133,Rock Valley - STAAH, Not Applicable,5900,0,Hdfc Bank, Not Applicable,-5900,0
Cash (Hdfc),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),being paid to fatima for cleaning the office for the month of March 2023,chelsea,30AAECR9843B1ZN,Cash (Hdfc),Cash,4,Regular,Goa,Auto Retain,Cash (Hdfc),Goa Registration,,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113752, 67219,193363722633224,1937,Office Maintenance, Not Applicable,-2500,0,Cash, Not Applicable,2500,0
Sales,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Casa Ibrahim,Rub/23-24/DH/012,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113858, 67264,193363722633232,66745,,,0,0,,,0,0
Sales,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/013,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113859, 67265,193363722633240,66749,,,0,0,,,0,0
Sales,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/014,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113860, 67266,193363722633248,66753,,,0,0,,,0,0
Sales,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Casa Ibrahim,Rub/23-24/DG/015,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113861, 67267,193363722633256,66757,,,0,0,,,0,0
Sales,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/016,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113862, 67268,193363722633264,66761,,,0,0,,,0,0
Sales,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,YU HOTEL,Rub/23-24/DG/017,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113863, 67269,193363722633272,66765,,,0,0,,,0,0
Sales,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Chances Casino Resort ( DG ),Rub/23-24/DG/018,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113924, 67270,193363722633280,66769,,,0,0,,,0,0
Sales,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Vision Multispeciality Hospital,Rub/23-24/DG/019,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113936, 67271,193363722633288,66773,,,0,0,,,0,0
Sales,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Sea Shell Hospitality,Rub/23-24/DG/020,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113926, 67272,193363722633296,66777,,,0,0,,,0,0
Sales,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Sea Shell Hospitality,Rub/23-24/DG/021,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113927, 67273,193363722633304,66781,,,0,0,,,0,0
Sales,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Classic Squares Pvt. Ltd. (Hospitality Division ),Rub/23-24/DG/022,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113928, 67274,193363722633312,66785,,,0,0,,,0,0
Sales,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Velha Goa,Rub/23-24/DG/023,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113929, 67275,193363722633320,66789,,,0,0,,,0,0
Sales,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,The Southern Deck,Rub/23-24/DG/024,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113938, 67276,193363722633328,66793,,,0,0,,,0,0
Sales,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Chowgule Warehousing & Logistics Services Pvt Ltd 1,Rub/23-24/DG/025,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113931, 67277,193363722633336,66797,,,0,0,,,0,0
Sales,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Lester Melo Events Pvt. Ltd,Rub/23-24/DH/026,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113934, 67278,193363722633344,66801,,,0,0,,,0,0
Sales,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/027,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113935, 67279,193363722633352,66805,,,0,0,,,0,0
PNB Receipt,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),being neft done,sharmila,30AAECR9843B1ZN,PNB Receipt,Terra Petromar Pvt. Ltd.,8,Regular,Goa,Auto Retain,PNB Receipt,Goa Registration,,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113946, 67286,193363722633360,4269,Terra Petromar Pvt. Ltd., Not Applicable,20190,0,Punjab National Bank, Not Applicable,-20190,0
PNB Receipt,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),being neft done,sharmila,30AAECR9843B1ZN,PNB Receipt,Edgar Afonso,9,Regular,Goa,Auto Retain,PNB Receipt,Goa Registration,,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113949, 67289,193363722633368,4273,Edgar Afonso, Not Applicable,4176,0,Punjab National Bank, Not Applicable,-4176,0
PNB Receipt,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),being neft done,sharmila,30AAECR9843B1ZN,PNB Receipt,Santana Beach Resort,10,Regular,Goa,Auto Retain,PNB Receipt,Goa Registration,,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 113950, 67290,193363722633376,4277,Santana Beach Resort, Not Applicable,7366,0,Punjab National Bank, Not Applicable,-7366,0
Contra,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Being admin salary share transfered,chelsea,,Contra,Hdfc Bank,1,,,Auto Retain,Contra,,,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 114152, 67434,193363722633384,2149,Hdfc Bank, Not Applicable,21667,0,Punjab National Bank, Not Applicable,-21667,0
Hdfc Payment,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Being salary paid to Sameer for the month of March 2023; neft ref: N096232404269466,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,17,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 114153, 67435,193363722633392,6805,Staah Salaries, Not Applicable,-22440,0,Hdfc Bank, Not Applicable,22440,0
Hdfc Payment,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Being salary paid to Kristenson for the month of March 2023; neft ref: N096232404276589,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,18,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 114154, 67436,193363722633400,6809,Staah Salaries, Not Applicable,-16000,0,Hdfc Bank, Not Applicable,16000,0
Hdfc Payment,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),being salary paid to Eric for the month of march 2023; neft ref: N096232404281618; 1 LOP,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,19,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 114156, 67437,193363722633408,6813,Staah Salaries, Not Applicable,-13548,0,Hdfc Bank, Not Applicable,13548,0
Hdfc Payment,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Being salary paid to Rohit for the month of March 2023; neft ref: N096232404252208; 2 LOP,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,20,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 114157, 67438,193363722633416,6817,Staah Salaries, Not Applicable,-18709,0,Hdfc Bank, Not Applicable,18709,0
Hdfc Payment,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Being 2 days extra pay & incentives for the month of March 2023 paid to Aloysius; tpt ref: 122830028,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,21,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 114159, 67440,193363722633424,6821,Staah Salaries, Not Applicable,-3258,0,Incentives Paid, Not Applicable,-4500,0
Hdfc Payment,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),being salary; 2 days extra pay & incentives for the month of March 2023 paid to Chelsea; tpt ref: 122830051,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,22,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 114160, 67441,193363722633432,6825,Staah Salaries, Not Applicable,-32000,0,Staah Salaries, Not Applicable,-2134,0
Hdfc Payment,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time),Being salary & fuel re-imbursement paid to Rohan for the month of March 2023; tpt ref: 122830066,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,23,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Thu Apr 06 2023 05:30:00 GMT+0530 (India Standard Time), 115037, 67442,193363722633440,6829,Staah Salaries, Not Applicable,-41926,0,Travelling & Conveyances, Not Applicable,-4000,0
